mirnaid,refseqid,genesymbol,duplex,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-518b,NM_001109977,FAM160A1,...(((((((((.(((...(((&)))...))).))))))))).,7246,7266,1.0,-20.7,1,1.121591e-05,0.618,0.02090478888888889,-0.11487161124999996,-7.803670806344982,15,20,9,3UTR,,0,0
hsa-miR-518b,NM_001110514,EBF4,....(((((((((((.......&))))))))))).,2409,2421,1.0,-21.6,1,0.003011829,0.412,0.6280158181818182,0.76892267125,-9.779611548941542,11,12,11,3UTR,,0,0
hsa-miR-518b,NM_001111101,CNRIP1,..((((.(((((((..((((((&)).))))))))))).)))).,1005,1025,1.0,-22.8,1,0.000404882,0.544,0.9609409142857143,0.5866762525,-7.469185894797857,17,20,11,3UTR,,0,0
hsa-miR-518b,NM_001111270,ARHGEF25,(..((((((((((((((((.(.&).))))))))).))))...)))..).,2062,2088,1.0,-22.6,1,0.002140598,0.441,0.16120114999999996,0.17675909124999994,-6.658789802523286,18,26,9,3UTR,,0,0
hsa-miR-518b,NM_001111283,IGF1,......((((((((((.(((((&)))))))))))).))).,2005,2022,1.0,-20.1,0,0.0001618353,0.618,1.7083791818181815,1.4409335100000005,-15.566558404643448,15,17,12,3UTR,,0,0
hsa-miR-518b,NM_001111283,IGF1,......(((((((((((((...&.))))).)))))))).,5487,5517,1.0,-20.2,0,1.121784e-05,0.588,0.4103915857142857,0.41066179,-15.566558404643448,13,16,8,3UTR,,0,0
hsa-miR-518b,NM_001112724,STK32A,...(((((((((((((......&)))))))).))))).,3724,3739,1.0,-18.6,1,0.02686881,0.559,-0.4777500692857143,-0.22376391437499996,-6.514540193678739,13,15,8,3UTR,,0,0
hsa-miR-518b,NM_001112800,SLC8A1,.....(((((((((((.(((.(&).))).))))))))))).,5830,5848,1.0,-22.1,1,0.002945295,0.529,0.212439090909091,0.8253635408749999,-13.6655996434504,15,18,11,3UTR,,0,0
hsa-miR-518b,NM_001113239,HIPK2,((((((((((((((((((((((&))))))))...))))).............))))))))).,12500,12539,1.0,-23.9,1,0.005359498,0.5,4.061135815789473,4.23574599625,-3.937574446201665,22,39,9,3UTR,,0,0
hsa-miR-518b,NM_001114086,CLIC5,(((.((((((((((((......&)))))))))).)).))).,2081,2099,1.0,-21.1,1,0.007459598,0.397,-0.49500676923076925,0.1540064865,-6.969596721160855,15,18,10,3UTR,,0,0
hsa-miR-518b,NM_001114093,LSM14A,...(((..((((((((((((((&))))))))))).)))..))).,1759,1780,1.0,-20.2,1,9.560463e-05,0.676,1.4046534400000001,2.2815218162500006,-10.371861657730689,17,21,11,3UTR,,0,0
hsa-miR-518b,NM_001114183,GRIA1,...((((((((((.((((((((&))))))))...)))))))...))).,3972,3997,1.0,-27.7,1,0.0001038807,0.574,0.4765791538461538,0.43485451112500006,-7.371380111199145,18,25,8,3UTR,,0,0
hsa-miR-518b,NM_001114617,MGAT1,....(((((((((((..(((((&)))))))))))))))).,7265,7282,1.0,-23.9,1,0.000152188,0.368,0.0,0.0,-9.779611548941542,16,17,16,3UTR,,0,0
hsa-miR-518b,NM_001114978,TP63,.....(.(((((((((.(((((&))))).))))))))).).,3988,4006,1.0,-19.2,0,0.0436539,0.75,0.9268494666666667,0.7424516262499998,-15.20928617832172,15,18,9,3UTR,,0,0
hsa-miR-518b,NM_001114980,TP63,.....(.(((((((((.(((((&))))).))))))))).).,3815,3833,1.0,-19.2,0,0.0436539,0.75,0.9268494666666667,0.7424516262499998,-15.20928617832172,15,18,9,3UTR,,0,0
hsa-miR-518b,NM_001114981,TP63,.....(.(((((((((.(((((&))))).))))))))).).,3721,3739,1.0,-19.2,0,0.0436539,0.75,0.9268494666666667,0.7424516262499998,-15.20928617832172,15,18,9,3UTR,,0,0
hsa-miR-518b,NM_001122824,TACC1,...(((((((((((((((((((&.))).....)))))))))..))))))).,6305,6351,1.0,-24.7,1,9.224196e-05,0.471,0.6675769692307691,1.2048354087500002,-6.514540193678739,19,28,9,3UTR,,0,0
hsa-miR-518b,NM_001122834,HHAT,.....((((((((((..(((((&))))))))).)))))).,3203,3220,1.0,-20.9,1,2.199149e-05,0.515,0.0,0.0,-13.898648723754015,15,17,9,3UTR,,0,0
hsa-miR-518b,NM_001122837,SLC50A1,....((((((((((((((((..&)))))))))..))))))).,822,841,1.0,-19.8,1,0.003164628,0.647,1.0941181777777778,0.8337358582500002,-9.546562468637928,16,19,9,3UTR,,0,0
hsa-miR-518b,NM_001122838,NAPEPLD,....((((((((...(((((((&))))))))))))))).,4511,4527,1.0,-20.0,1,0.0009231495,0.603,1.7870068375000001,3.2057970850000004,-12.427982559075213,15,16,15,3UTR,,0,0
hsa-miR-518b,NM_001122841,FRMD1,...(((.((((((.(((.((.(&).)).))).))))))))).,5355,5374,1.0,-21.1,1,4.543501e-06,0.426,-0.12746211666666665,0.10754445249999998,-8.915066646070464,15,19,9,3UTR,,0,0
hsa-miR-518b,NM_001122853,MYOZ3,....((.((((((((((.(...&).)))))))))).)).,1977,1993,1.0,-21.5,1,0.03035484,0.441,0.06757211000000002,-0.14190340875,-11.090249003509248,13,16,10,3UTR,,0,0
hsa-miR-518b,NM_001122898,CD99,.(((.(((((((((........&))))))))).))).,810,824,1.0,-20.2,1,1.467256e-06,0.397,-0.37533360000000004,-0.18467854325000002,-8.880860652723838,12,14,9,3UTR,,0,0
hsa-miR-518b,NM_001122956,DBNL,.....((((.((((((((((((&)))))))))))).)))).,1737,1755,1.0,-22.8,1,8.070697e-06,0.544,0.24537767500000005,-0.10979714374999992,-14.90810611177858,16,18,12,3UTR,,0,0
hsa-miR-518b,NM_001122962,SIRPB2,...(((((((((((....((((&.))))))))))))))).,2144,2188,1.0,-24.2,1,1.924039e-06,0.471,0.14362775454545454,0.5207521237499999,-7.483038834232987,15,17,15,3UTR,,0,0
hsa-miR-518b,NM_001123226,MTO1,.(((((((((((.(((((((((&))))))))).))))..............))))))).,2441,2477,1.0,-18.6,1,0.007190481,0.706,0.15638305200000002,0.1065941425,-5.08245545002336,20,36,9,3UTR,,0,0
hsa-miR-518b,NM_001126054,CASK,.....(((((((((((((((((&)))))))))))....)))))).,4049,4071,1.0,-22.9,1,0.002769197,0.515,0.0,0.0,-13.6655996434504,17,22,11,3UTR,,0,0
hsa-miR-518b,NM_001126055,CASK,.....(((((((((((((((((&)))))))))))....)))))).,4046,4068,1.0,-22.9,1,0.002769197,0.515,0.0,0.0,-13.6655996434504,17,22,11,3UTR,,0,0
hsa-miR-518b,NM_001126105,SLC7A7,((.(((((((((((((((((((&))))))))))))))........))).)).)).,1939,1971,1.0,-21.6,1,0.02287713,0.5,1.1700573928571427,0.4395138392825001,-5.495113920508112,21,32,14,3UTR,,0,0
hsa-miR-518b,NM_001126106,SLC7A7,((.(((((((((((((((((((&))))))))))))))........))).)).)).,2052,2084,1.0,-21.6,1,0.02287713,0.5,0.4918736428571429,0.3752305589275002,-5.495113920508112,21,32,14,3UTR,,0,0
hsa-miR-518b,NM_001127173,CADM3,((((((.((((((.........&.)))))))))))).,2611,2640,1.0,-21.7,1,0.006299918,0.456,-0.11066136666666666,0.22440192999999997,-7.306599539147638,12,14,12,3UTR,,0,0
hsa-miR-518b,NM_001127215,GFI1,.((((((((((((((((((((.&))))).............)))))))))).........))))).,3798,3841,1.0,-21.3,1,0.003691364,0.485,1.7549074476190483,1.6113483550000003,-3.793324837357118,20,43,10,3UTR,,0,0
hsa-miR-518b,NM_001127216,GFI1,.((((((((((((((((((((.&))))).............)))))))))).........))))).,3804,3847,1.0,-21.3,1,0.003691364,0.485,1.8731910333333333,1.7414604175,-3.793324837357118,20,43,10,3UTR,,0,0
hsa-miR-518b,NM_001127223,CD59,(((.(.((((((((((......&)))))))))).).))).,6756,6773,1.0,-20.4,1,0.0001046682,0.382,-0.4913891,-0.38377203000000004,-8.870555482353902,14,17,10,3UTR,,0,0
hsa-miR-518b,NM_001127225,CD59,....((.((.((((((((((((&)))))))))))).)).)).,929,948,1.0,-21.8,1,0.0003024619,0.529,-0.13867718833333334,-0.10744752775,-12.332755471837427,16,19,12,3UTR,,0,0
hsa-miR-518b,NM_001127226,CD59,....((.((.((((((((((((&)))))))))))).)).)).,864,883,1.0,-21.8,1,0.0003024619,0.529,-0.24809366666666668,-0.10744756399999997,-12.332755471837427,16,19,12,3UTR,,0,0
hsa-miR-518b,NM_001127227,CD59,(((.(.((((((((((......&)))))))))).).))).,6525,6542,1.0,-20.4,1,0.0001046682,0.382,-0.20099580999999994,-0.15609772875000005,-8.870555482353902,14,17,10,3UTR,,0,0
hsa-miR-518b,NM_001127380,SAA2,.....(((((((((((......&))))))))))).,1456,1468,1.0,-18.8,1,0.370349,0.397,0.1231646385454546,0.11494149585000007,-13.6655996434504,11,12,11,3UTR,,0,0
hsa-miR-518b,NM_001127586,ING4,((((((..((((((...(((((&)))))))))))....)))))).,565,587,1.0,-20.9,1,5.037671e-05,0.426,2.0282001666666667,1.1377845487499998,-8.763394550807863,17,22,11,3UTR,,0,0
hsa-miR-518b,NM_001127649,PEX26,..((((((((((((((.((((.&.)))).)))...))))))))))).,3809,3846,1.0,-25.5,1,0.0002174169,0.471,-0.19610781764705879,0.042511752500000013,-4.95700071937229,18,24,11,3UTR,,0,0
hsa-miR-518b,NM_001128148,TFRC,.(((((.(((((((...(((((&.)))))))))))).))))).,3165,3207,1.0,-21.8,1,0.0007702044,0.632,2.3559986285714283,0.9604842562500003,-6.305510012782684,17,20,12,3UTR,,0,0
hsa-miR-518b,NM_001128150,ORMDL1,......(((((.((((((((((&.)))))))))).))))).,712,767,1.0,-19.4,0,0.0002931597,0.5,0.307948056,0.9483390760000001,-18.9133617142398,15,18,10,3UTR,,0,0
hsa-miR-518b,NM_001128209,SGCD,((((((((..(((((((((...&)))))))))..)).........................)))))).,4811,4856,1.0,-17.9,1,0.002604093,0.529,0.13796685555555552,-0.09585217700000002,-6.236470572775607,17,45,9,3UTR,,0,0
hsa-miR-518b,NM_001128219,VGLL4,(..((.((((((((((((.(((&.)))))))))))))))))..).,3479,3520,1.0,-27.4,1,0.0001196739,0.426,3.4579634166666664,1.0733835495,-8.559748563716331,18,22,17,3UTR,,0,0
hsa-miR-518b,NM_001128221,VGLL4,(..((.((((((((((((.(((&.)))))))))))))))))..).,3004,3045,1.0,-27.4,1,0.0001196739,0.426,2.341263,3.4290690587499992,-8.559748563716331,18,22,17,3UTR,,0,0
hsa-miR-518b,NM_001128301,LYRM1,....((.(((..((((((((((&))))))))))..)).).)).,1563,1583,1.0,-19.5,1,5.514881e-07,0.636,0.09275046999999999,0.060305497267857125,-17.261826788515954,15,20,10,3UTR,,0,0
hsa-miR-518b,NM_001128302,LYRM1,....((.(((..((((((((((&))))))))))..)).).)).,1331,1351,1.0,-19.5,1,5.514881e-07,0.636,0.09275046999999999,0.060305497267857125,-17.261826788515954,15,20,10,3UTR,,0,0
hsa-miR-518b,NM_001128833,ZBTB4,((((..((((((((.((..(((&)))..)).))))))))...)))).,4702,4726,1.0,-23.4,1,0.01400381,0.529,0.0,0.0,-10.693019942457818,17,24,8,3UTR,,0,0
hsa-miR-518b,NM_001128911,PCBP2,....(..(((((((((.(((((&))))))))))))))..).,2730,2748,1.0,-23.5,0,8.065251e-07,0.426,2.044622,1.830810725,-12.991207764702295,15,18,14,3UTR,,0,0
hsa-miR-518b,NM_001128912,PCBP2,....(..(((((((((.(((((&))))))))))))))..).,2718,2736,1.0,-23.5,0,8.065251e-07,0.426,2.044622,1.830810725,-12.991207764702295,15,18,14,3UTR,,0,0
hsa-miR-518b,NM_001128913,PCBP2,....(..(((((((((.(((((&))))))))))))))..).,2640,2658,1.0,-23.5,0,8.065251e-07,0.426,2.044622,1.830810725,-12.991207764702295,15,18,14,3UTR,,0,0
hsa-miR-518b,NM_001128914,PCBP2,....(..(((((((((.(((((&))))))))))))))..).,2589,2607,1.0,-23.5,0,8.065251e-07,0.426,2.044622,1.830810725,-12.991207764702295,15,18,14,3UTR,,0,0
hsa-miR-518b,NM_001129887,DNAJC2,.((((.((((((((((.(((((&))))).))))))).))))))).,2002,2024,1.0,-21.2,1,1.37613e-05,0.691,0.3784533272727273,1.1762247362500002,-5.694283598550164,19,22,7,3UTR,,0,0
hsa-miR-518b,NM_001130006,GSPT1,..(((((((((.((((((....&.))))))..))))))))).,6611,6662,1.0,-22.5,1,4.087284e-06,0.426,0.9608038666666668,2.3033934875,-8.303804028968646,15,19,9,3UTR,,0,0
hsa-miR-518b,NM_001130007,GSPT1,..(((((((((.((((((....&.))))))..))))))))).,6639,6690,1.0,-22.5,1,4.087284e-06,0.426,0.39138700000000004,0.9210706675,-8.303804028968646,15,19,9,3UTR,,0,0
hsa-miR-518b,NM_001130010,CDIN1,....((((.(((.(((((((..&))))))).))))))).,2100,2116,1.0,-20.4,1,0.0002256763,0.574,-0.03891184428571427,0.11225198074999998,-11.892082739549934,14,16,7,3UTR,,0,0
hsa-miR-518b,NM_001130031,ZNF562,((.((((((((((((...(((.&)))...)))...))))))))).)).,4814,4839,1.0,-21.7,1,0.003265294,0.485,0.30687005133333334,0.1581352035,-5.728163000811725,17,25,9,3UTR,,0,0
hsa-miR-518b,NM_001130031,ZNF562,.....(.(((((((((.((((.&)))).))))))))).).,4583,4600,1.0,-20.1,0,0.05554939,0.559,0.4562151333333333,-0.026404590375000037,-15.20928617832172,14,17,9,3UTR,,0,0
hsa-miR-518b,NM_001130071,EPN1,...((((((((((((..(((((&.)))))..)))))))))))).,3494,3523,1.0,-28.0,1,0.000368386,0.368,0.0,0.0,-6.747589273982352,17,21,12,3UTR,,0,0
hsa-miR-518b,NM_001130072,EPN1,...((((((((((((..(((((&.)))))..)))))))))))).,3004,3033,1.0,-28.0,1,0.000368386,0.368,-0.31638781666666665,-0.31638740124999987,-6.747589273982352,17,21,12,3UTR,,0,0
hsa-miR-518b,NM_001130088,ABLIM2,(((((((((((.......((((&)))).......))))))))))).,1997,2020,1.0,-19.6,1,0.002498044,0.544,1.015657090909091,3.0023453624999994,-10.39884692653892,15,23,11,3UTR,,0,0
hsa-miR-518b,NM_001130145,YAP1,((((((((((((((((((((((&)))))))))))..............))).))).))))).,4850,4889,1.0,-22.3,1,0.001864606,0.647,0.7620438473684211,0.8462268700000001,-3.937574446201665,22,39,11,3UTR,,0,0
hsa-miR-518b,NM_001130404,PRR20B,..((.(((((((((((......&.))))))))))).)).,1511,1545,1.0,-21.7,1,0.06419675,0.426,-0.03061827272727274,-0.18295455000000008,-9.076037894184761,13,16,11,3UTR,,0,0
hsa-miR-518b,NM_001130405,PRR20C,..((.(((((((((((......&.))))))))))).)).,1511,1545,1.0,-21.7,1,0.06419675,0.426,-0.03061827272727274,-0.18295455000000008,-9.076037894184761,13,16,11,3UTR,,0,0
hsa-miR-518b,NM_001130406,PRR20D,..((.(((((((((((......&.))))))))))).)).,1511,1545,1.0,-21.7,1,0.06419675,0.426,0.19204218181818186,-0.1180673825,-9.076037894184761,13,16,11,3UTR,,0,0
hsa-miR-518b,NM_001130407,PRR20E,..((.(((((((((((......&.))))))))))).)).,1511,1545,1.0,-21.7,1,0.06419675,0.426,-0.006692454545454549,-0.09062412500000003,-9.076037894184761,13,16,11,3UTR,,0,0
hsa-miR-518b,NM_001130417,SLC8A3,.....(.((((((((((((((.&.)))))))))))))).).,2761,2803,1.0,-23.6,0,0.004171259,0.662,-0.2269379714285714,0.57479014,-15.20928617832172,15,18,14,3UTR,,0,0
hsa-miR-518b,NM_001130420,SMARCC2,.....((((((((((((((((.&.)))))))))))))))).,3877,3923,1.0,-23.6,1,0.001579282,0.676,4.683610000000001,3.6782063274999994,-13.6655996434504,16,18,16,3UTR,,0,0
hsa-miR-518b,NM_001130527,SPAG9,((.((...((((((((.((((.&))))))))))))...)).)).,5251,5272,1.0,-19.5,1,0.01486766,0.588,2.799533875,3.1212554875,-11.253394145753111,16,21,12,3UTR,,0,0
hsa-miR-518b,NM_001130528,SPAG9,((.((...((((((((.((((.&))))))))))))...)).)).,5281,5302,1.0,-19.5,1,0.01486766,0.588,3.6249832499999997,3.453706663750001,-11.253394145753111,16,21,12,3UTR,,0,0
hsa-miR-518b,NM_001130699,IPCEF1,.....(((((((((((((((.(&.).)))))))))))).))).,1764,1799,1.0,-24.1,1,7.689377e-05,0.456,-0.5581757812500001,-0.44003201875,-13.6655996434504,16,20,12,3UTR,,0,0
hsa-miR-518b,NM_001130700,IPCEF1,.....(((((((((((((((.(&.).)))))))))))).))).,1761,1796,1.0,-24.1,1,7.689377e-05,0.456,-0.41583340625000004,-0.42366253125000003,-13.6655996434504,16,20,12,3UTR,,0,0
hsa-miR-518b,NM_001130706,C14orf93,...(((.(((((((((...(((&)))......)))))))))))).,2926,2948,1.0,-20.6,1,0.008337121,0.5,2.5876286666666664,0.9538352012500002,-8.058226728550057,15,22,12,3UTR,,0,0
hsa-miR-518b,NM_001130722,AHCYL2,((((((..(((((((...((((&.)))))))))))...)))))).,2503,2530,1.0,-19.6,1,0.0001817792,0.5,0.488126,0.4188286725,-8.027944990557229,17,22,11,3UTR,,0,0
hsa-miR-518b,NM_001130723,AHCYL2,((((((..(((((((...((((&.)))))))))))...)))))).,2586,2613,1.0,-19.6,1,0.0001817792,0.5,0.488126,0.4188286725,-8.027944990557229,17,22,11,3UTR,,0,0
hsa-miR-518b,NM_001130842,ZNF286A,((.(((.(((((((((......&.))))))))).))).)).,4046,4078,1.0,-22.2,1,0.0003204049,0.529,-0.006944588888888901,-0.11893507374999997,-7.038800455379432,14,18,9,3UTR,,0,0
hsa-miR-518b,NM_001130842,ZNF286A,...(((((((((((((......&))))))))).)))).,3428,3443,1.0,-20.6,1,0.01719598,0.544,-0.3606510357142857,-0.24294255725,-6.514540193678739,13,15,9,3UTR,,0,0
hsa-miR-518b,NM_001130912,SUGT1,.....((((((((((..((((.&.)))).....)))))))))).,2396,2424,1.0,-22.5,1,2.045436e-05,0.441,0.29568225,0.022863843750000064,-13.898648723754015,14,21,10,3UTR,,0,0
hsa-miR-518b,NM_001130913,ZNF720,.....(.(((((.(((((((((&)))))))))..))))).).,925,944,1.0,-19.3,0,0.002498564,0.559,0.31784484444444444,0.27220838750000004,-16.498416790987964,15,19,9,3UTR,,0,0
hsa-miR-518b,NM_001131027,PDLIM4,......((.(((((((((.(((&)))))))))))))).,1143,1158,1.0,-22.0,0,1.157266e-07,0.368,-0.08335253333333334,0.04175340124999999,-16.62294806288921,14,15,14,3UTR,,0,0
hsa-miR-518b,NM_001134224,INPP4A,...(((.(((((((((.(((((&)))))...))))))).)).))).,8136,8159,1.0,-23.5,1,0.0001002855,0.412,0.0,0.0,-8.058226728550057,17,23,7,3UTR,,0,0
hsa-miR-518b,NM_001134363,RBM20,(((((((((..(((((((((((&))))))).))))..))).)))))).,5906,5931,1.0,-22.8,1,0.01183014,0.618,0.22233916666666667,0.1944037625,-8.004855389940193,20,25,7,3UTR,,0,0
hsa-miR-518b,NM_001134364,MAP4,....(((((((((((((((((.&))))))))))))....))).)).,4773,4796,1.0,-23.8,1,0.0002989002,0.412,0.1357793872727273,0.18137874850000005,-9.546562468637928,17,23,12,3UTR,,0,0
hsa-miR-518b,NM_001134422,CDV3,.(((((.(.((((.(((((((.&))))))))))).)))))).,1625,1644,1.0,-21.1,1,0.002519377,0.603,0.19003918714285714,0.5855007576249999,-7.250240947994606,17,19,11,3UTR,,0,0
hsa-miR-518b,NM_001134422,CDV3,.((((((((((((.((((((..&)))))).).))))))))))).,3471,3492,1.0,-21.2,1,0.000459279,0.588,0.4481511261538461,0.7925354470000001,-4.650164754877524,18,21,11,3UTR,,0,0
hsa-miR-518b,NM_001134423,CDV3,.((((((((((((.((((((..&)))))).).))))))))))).,3028,3049,1.0,-21.2,1,0.000459279,0.588,0.4481511261538461,0.7925354470000001,-4.650164754877524,18,21,11,3UTR,,0,0
hsa-miR-518b,NM_001134470,DIPK2A,...((((((((((.((((((((&.)))))))))))))))))).,2971,3011,1.0,-22.8,1,0.003577256,0.603,0.683813601,0.317192760625,-7.371380111199145,18,20,18,3UTR,,0,0
hsa-miR-518b,NM_001134486,GBP5,..((((.(((((((((((..((&.))..))))))).)))))))).,3219,3268,1.0,-21.8,1,0.0005476636,0.426,3.3869548916666665,2.3416192975000003,-6.5006872542436085,17,22,8,3UTR,,0,0
hsa-miR-518b,NM_001134673,NFIA,.(((((((((((((((.(((((&))))).......)))))))))).......))))).,2731,2766,1.0,-22.4,1,0.001468033,0.676,6.343434545454546,5.352779925,-3.793324837357118,20,35,10,3UTR,,0,0
hsa-miR-518b,NM_001134830,AHI1,(((((((((((((((.......&)))))))))...)).)))).,5562,5582,1.0,-18.8,1,0.0004909013,0.676,0.0,0.0,-4.1706235265052785,15,20,9,3UTR,,0,0
hsa-miR-518b,NM_001134831,AHI1,(((((((((((((((.......&)))))))))...)).)))).,5709,5729,1.0,-18.8,1,0.0004909013,0.676,0.0,0.0,-4.1706235265052785,15,20,9,3UTR,,0,0
hsa-miR-518b,NM_001135004,DNAJB5,((((((.((.((((((.(((((&)))))......))))))..)).)))))).,2084,2113,1.0,-21.0,1,0.002034007,0.441,0.9379458,0.9698089400000001,-6.723767449401163,19,29,6,3UTR,,0,0
hsa-miR-518b,NM_001135153,SLC39A14,..(((.(((((((((..(((((&.)))))))))))))).))).,3013,3046,1.0,-24.1,1,4.135809e-05,0.485,0.0,0.0,-7.091008560868949,17,20,14,3UTR,,0,0
hsa-miR-518b,NM_001135179,ZDHHC3,(..(((.(((((((((......&.))))))))).)))..).,9410,9442,1.0,-23.4,1,0.0141891,0.412,0.0,0.0,-8.202476337394604,13,18,9,3UTR,,0,0
hsa-miR-518b,NM_001135575,SMIM13,.....(.((((((((((((((.&)))))))))))))).).,2170,2187,1.0,-21.1,0,0.0002819431,0.544,-0.3946508928571428,0.22024014999999997,-15.20928617832172,15,17,14,3UTR,,0,0
hsa-miR-518b,NM_001135590,ZNF577,.(((((((((((((..((((.(&.).))))))))))))).)))).,2385,2421,1.0,-25.8,1,2.824021e-05,0.471,-0.5716770285714287,0.6736964462499999,-4.761823477911366,18,22,13,3UTR,,0,0
hsa-miR-518b,NM_001135602,GLB1,.....(((((((((((((((.(&).))))))))).)).)))).,1941,1961,1.0,-18.0,1,0.0002691439,0.618,4.862852705882354,2.9094911187,-13.6655996434504,16,20,9,3UTR,,0,0
hsa-miR-518b,NM_001135610,PRDM2,....((((((((((((...(((&)))...))))...)))))))).,918,940,1.0,-19.1,1,0.00928425,0.412,0.6716783133333333,0.28739254375,-9.546562468637928,15,22,8,3UTR,,0,1
hsa-miR-518b,NM_001135823,SSPN,....(((((((((((((((((.&)))))))))))))...)))).,4285,4306,1.0,-19.7,1,0.09137414,0.735,0.3947720154999999,0.5381029012352941,-9.546562468637928,17,21,13,3UTR,,0,0
hsa-miR-518b,NM_001135937,SMAD2,.(((((.(((((((((((((((&)))))))))))...))))))))).,19252,19276,1.0,-24.9,1,0.0003578088,0.485,0.0,0.0,-5.337011372228436,20,24,11,3UTR,,0,0
hsa-miR-518b,NM_001135937,SMAD2,((((((.(((((((...(((((&)))))............)))))))))).))).,4468,4500,1.0,-21.5,1,0.0009868874,0.485,0.08169375714285719,-0.06173236499999998,-6.449759621627232,18,32,10,3UTR,,0,0
hsa-miR-518b,NM_001135947,URM1,....(..(((((((((((.(((&))).)))))))))))..).,746,765,1.0,-21.5,0,6.104662e-05,0.368,0.45693981818181817,1.63559961625,-12.991207764702295,15,19,11,3UTR,,0,0
hsa-miR-518b,NM_001135958,TRPC4,..((((((((((((((((....&))))))).))).)))))).,2623,2642,1.0,-19.2,1,0.01942528,0.588,-0.2692678111111111,0.013337305000000018,-4.95700071937229,16,19,7,3UTR,,0,0
hsa-miR-518b,NM_001136106,BEAN1,..((((((((..((.(((((((&))))))).)).)))))))).,1197,1217,1.0,-23.9,1,0.0002634696,0.426,-0.3642973875,-0.28572737249999997,-11.864028064629629,17,20,8,3UTR,,0,0
hsa-miR-518b,NM_001136106,BEAN1,..((((.(((((((..(((((.&)).)))))))))).).))).,2463,2483,1.0,-20.7,1,0.0007349684,0.426,0.8254482714285716,0.7644366075,-7.469185894797857,16,20,10,3UTR,,0,0
hsa-miR-518b,NM_001136127,DNM3,..(((((((((.((((.(((..&))))))).))))))))).,7007,7025,1.0,-19.9,1,0.0002122724,0.588,0.8078891888888889,0.643611725,-8.303804028968646,16,18,9,3UTR,,0,0
hsa-miR-518b,NM_001136138,RPS6KC1,..((((((((((.(((......&))).)))))))))).,4087,4102,1.0,-18.6,1,1.466863e-05,0.603,1.21302417,0.5040078362500001,-6.246131332038532,13,15,10,3UTR,,0,0
hsa-miR-518b,NM_001136156,ZNF507,.....((((((((((((.....&.)))))))))))).,3326,3347,1.0,-20.9,1,0.01084874,0.603,0.34219675000000005,0.4700363875000001,-13.6655996434504,12,14,12,3UTR,,0,0
hsa-miR-518b,NM_001136191,KANK2,(((((((((((((((((((.(.&.).))))))))))).....)).)))))).,4791,4845,1.0,-26.7,1,0.000308665,0.485,1.4206596728,1.6008955329999999,-3.937574446201665,20,29,11,3UTR,,0,0
hsa-miR-518b,NM_001136195,TNPO2,...((.((((((((((.(((((&)))))....)))))))))))).,4702,4724,1.0,-23.4,1,6.636227e-06,0.559,5.843316,2.68888412375,-8.415498954871785,17,22,12,3UTR,,0,0
hsa-miR-518b,NM_001136196,TNPO2,...((.((((((((((.(((((&)))))....)))))))))))).,4535,4557,1.0,-23.4,1,6.636227e-06,0.559,5.7528944,4.2366914975,-8.415498954871785,17,22,12,3UTR,,0,0
hsa-miR-518b,NM_001136238,TMPPE,.....(((((((((((((((((&))))))))).)).)))))).,1726,1746,1.0,-25.9,1,0.001436532,0.426,-0.47018416789473677,-0.31699613187500003,-13.6655996434504,17,20,9,3UTR,,0,0
hsa-miR-518b,NM_001136482,C19orf38,...((.((((((((..((((((&.)))))))))))))).)).,839,866,1.0,-22.9,1,2.04399e-07,0.397,0.14161075,-0.1636121459999999,-9.383997595426033,16,19,14,3UTR,,0,0
hsa-miR-518b,NM_001136483,CFAP97D1,...(((((((((((((((.(((&.)))..)))))))))).....))))).,2159,2199,1.0,-23.3,1,0.0002840427,0.426,0.10897849999999995,0.07962581249999998,-6.514540193678739,18,27,10,3UTR,,0,0
hsa-miR-518b,NM_001137605,PARVG,.(((((.((((((....(((((&)))))))))))..))))).,2604,2623,1.0,-21.4,1,0.001829672,0.456,-0.03637789999999999,-0.24949214249999996,-7.16234993030309,16,19,11,3UTR,,0,0
hsa-miR-518b,NM_001139499,LSM5,(((((((((.((((((((.((.&)).)))))))).))))))))).,629,651,1.0,-27.7,1,8.901658e-05,0.632,0.20816965555555556,-0.12548599375000002,-5.180080914529843,19,22,9,3UTR,,0,0
hsa-miR-518b,NM_001139501,FGF13,....(((((.((((.(((((((&)))))))..)))).))))).,17303,17323,1.0,-23.9,1,5.43117e-05,0.397,2.7878285714285718,3.0122811250000003,-11.524518497216741,16,20,7,3UTR,,0,0
hsa-miR-518b,NM_001142273,CLASP1,.(((((.((((((((((((((.&)))))))))))))).))))).,7717,7738,1.0,-26.2,1,0.0001685754,0.662,3.6014092857142863,2.9398950624999998,-5.337011372228436,19,21,14,3UTR,,0,0
hsa-miR-518b,NM_001142274,CLASP1,.(((((.((((((((((((((.&)))))))))))))).))))).,7693,7714,1.0,-26.2,1,0.0001685754,0.662,3.6014092857142863,2.9398950624999998,-5.337011372228436,19,21,14,3UTR,,0,0
hsa-miR-518b,NM_001142275,NIPA1,.....(.(.(((((((((((((&))))))))))))).).).,5424,5442,1.0,-26.2,0,1.865187e-05,0.588,1.2060507769230768,0.46563710125000024,-16.265675836567482,15,18,13,3UTR,,0,0
