File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
9e7ad1ed-9bfc-4be0-a8d4-28c73f20ebf1	ec9f16ee-befd-4f7b-85f1-75b0de8d7d5c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NC-A5HL	TCGA-NC-A5HL-01A	Primary Tumor
0d609b81-7056-427f-820a-fb22ebc37812	adf7637b-44d0-4125-96f9-e5907307cd08.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-37-A5EN	TCGA-37-A5EN-01A	Primary Tumor
08935296-478e-4f28-99bc-6c10b787b16c	121671ba-ff87-49f5-aa77-9a4fa8fcff9c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-8626	TCGA-56-8626-01A	Primary Tumor
d85278f6-fc10-4882-91a1-95792956a14e	f3ded35b-4e1d-4a7e-aacc-849b4cc0144f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-L3-A4E7	TCGA-L3-A4E7-01A	Primary Tumor
be9f4445-df1b-4de6-9eb3-deb3dad225cf	f043e7c7-a439-422a-9424-4000d943faa9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-5472	TCGA-22-5472-01A	Primary Tumor
d48dfee4-035f-4daa-a39f-c64026fe3a5d	d92bad56-8e40-42b5-92a9-287491795920.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-63-A5MW	TCGA-63-A5MW-01A	Primary Tumor
05836a21-86bf-462e-a629-05b80e332980	3d82dd3a-3603-41f9-96c0-e5d839db48d2.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-63-A5M9	TCGA-63-A5M9-01A	Primary Tumor
025cab33-0b42-440c-9cca-a746e7d4022b	e81fc37c-f65b-4e69-b03a-e522fc76ec08.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-8008	TCGA-77-8008-01A	Primary Tumor
d1773c1f-8e90-45c0-817f-ffdf842db267	856b6c07-2b53-4a35-9722-fd9925793778.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-58-8386	TCGA-58-8386-01A	Primary Tumor
a61e4a58-aafd-4984-9a84-dab1b75e073f	26918c74-1269-4f63-a871-57855b4aa846.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-63-5131	TCGA-63-5131-01A	Primary Tumor
0a0b06a2-80ea-4f92-a993-7d19390b77eb	41021277-63e4-447f-9dbe-9b162dc65af8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-6844	TCGA-77-6844-01A	Primary Tumor
ec88443f-8f5f-4227-89db-8e0c0052e6b3	96584851-1c59-406b-87ae-fe613c3ebef8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2790	TCGA-66-2790-01A	Primary Tumor
d57085fb-e1df-429e-b74d-df0b2d29b8fd	bd3646e6-c0d8-48f1-bf7c-38526744f46e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-8352	TCGA-85-8352-01A	Primary Tumor
efe9991d-fd20-4654-b456-0b037770fbc2	a6af3ded-f9a0-4481-bcd8-d5e63a1e719f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-8156	TCGA-77-8156-01A	Primary Tumor
22473e03-80be-4a64-80d4-135f4aabdca8	0263a550-8b66-4884-b014-99501112741d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2696	TCGA-60-2696-01A	Primary Tumor
3a8e06c5-7331-4b7f-a4aa-443862a75194	a7a24ac0-69a4-49c1-9463-b219a1ac17b8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2703	TCGA-60-2703-01A	Primary Tumor
072d2c9f-071f-4d7f-b759-661b315d077d	61bde405-05d4-47fe-b715-e248d2fb85ba.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2714	TCGA-60-2714-01A	Primary Tumor
fd7dfabd-aee3-460a-ad17-5144aaeb767f	0b0f745e-573f-4ace-9431-6b17c550b878.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-39-5031	TCGA-39-5031-01A	Primary Tumor
4221fb8c-44e6-4e2a-9207-d8868cfb6ce5	118933b6-86c7-4668-9973-424ece352a60.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-33-4587	TCGA-33-4587-11A	Solid Tissue Normal
af58e4c9-653f-4c26-a889-a2d82ab39f68	cc69ddad-2cd9-4a2c-8f42-56326c61f6de.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2722	TCGA-60-2722-01A	Primary Tumor
ea4b1e23-6f79-41a0-8a66-c476f4c95340	944c32ab-2edb-486a-92db-fecd68f690af.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NC-A5HR	TCGA-NC-A5HR-01A	Primary Tumor
6eea3ee3-f4c4-4777-8ff7-bfe0dcc73224	bdd20f06-d976-43e5-91ab-660954f3d9fb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-4605	TCGA-22-4605-01A	Primary Tumor
7b4cbf1f-78c1-44d8-949f-01e6b578c6f7	43b83f4b-dea9-4821-902b-d600fe8c03e7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-43-6770	TCGA-43-6770-01A	Primary Tumor
a2373f57-fa14-4ee7-8c38-cbf9ff0f0352	bf48b226-c7ef-4fc7-bcb5-de5025763bdb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-7138	TCGA-77-7138-01A	Primary Tumor
f1161a43-67f7-424b-ac1a-3e125173b386	f0a9df11-56fb-494e-961f-d07c810ca644.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2704	TCGA-60-2704-01A	Primary Tumor
17240917-c187-4e97-aa60-06385cd6c07b	09a64379-9d0a-46ce-bb16-fc7c79f4249d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-8146	TCGA-77-8146-01A	Primary Tumor
83dc801c-7cc2-4ba5-ad91-5ab4246429b5	53f615eb-5de0-409f-a363-c4190a8891f9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NC-A5HG	TCGA-NC-A5HG-01A	Primary Tumor
a8c0aa15-1f5a-43fd-afcb-94e9fe86f7b2	2029581a-86cd-4ea2-82d4-0e085ae1f8f9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-63-6202	TCGA-63-6202-01A	Primary Tumor
e32edb4d-5179-488e-abfb-88d2e898b09e	5d3e162d-c590-43c4-9e77-6bcacc56c29d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-63-A5MG	TCGA-63-A5MG-01A	Primary Tumor
ffb6b62d-ab62-430b-8808-c2fc7369fb06	42f7a87d-594e-4f38-92d7-1b56f3ff11b9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-1011	TCGA-22-1011-01A	Primary Tumor
2e947bbb-422c-42d0-81a0-607df8a9f38e	c5f50221-146f-47c2-8261-a6293cdfa7d6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-34-A5IX	TCGA-34-A5IX-01A	Primary Tumor
166c6dea-7d97-4043-bc12-7c2740d3220a	0063c2da-4f47-4974-afea-03b4cdb21e33.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-34-2608	TCGA-34-2608-01A	Primary Tumor
ae88e6d8-e4cb-4592-b5c0-c826a7d74f19	b4a0adc9-e64d-4338-bf95-4f93352182cb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-63-A5MI	TCGA-63-A5MI-01A	Primary Tumor
abccce66-ac66-4ba8-be06-d05ba7d66bae	6976923e-a954-4ba0-9d1d-f97d7373ba48.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-7582	TCGA-56-7582-01A	Primary Tumor
13ab9059-7c5c-4f00-b736-dab55ad2e483	8d8c6603-58cf-4402-81f5-1eb8d5bb2e87.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-33-4587	TCGA-33-4587-01A	Primary Tumor
eab621eb-0b4f-48ac-a79a-08056111ffdc	0056ef0b-ecb9-443e-a694-1c0797a21e5c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-33-4538	TCGA-33-4538-01A	Primary Tumor
0b2396e3-3b9e-42ed-8588-a68a3a4e468a	b3a6f7d7-5669-40ff-9d67-97bcbc71e505.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-43-A56U	TCGA-43-A56U-01A	Primary Tumor
a765f302-b49b-454a-b866-106dbe6b2250	d076a8ce-ccc9-4b1d-9486-ad4e63b6f603.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-92-7340	TCGA-92-7340-01A	Primary Tumor
9a801f7f-9aa3-46b7-8dd2-5f2b9ed67aba	fa2d9956-d7ec-46a5-b729-2a53520ba2ee.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2697	TCGA-60-2697-01A	Primary Tumor
b40ba2e0-c15c-4c48-9df4-6a0f85cc4545	f69a97ec-c6c0-4450-83f1-3280f31ad447.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-43-6771	TCGA-43-6771-01A	Primary Tumor
3b918b44-2643-4d2e-9189-50ea10c05409	9acccb43-06a7-4a01-ba48-c99af66a8af0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NC-A5HD	TCGA-NC-A5HD-01A	Primary Tumor
edfb6fac-0382-4c24-81c2-649713c899e5	dd5a0067-d77e-40e7-a42f-064d7cfab3d6.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-5489	TCGA-22-5489-11A	Solid Tissue Normal
8762eacd-dd02-4f83-a202-af8d5057a8df	cf655a50-5d76-4625-a3d1-12643de2c2b3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-7338	TCGA-77-7338-11A	Solid Tissue Normal
6e8386d4-e3c3-41f2-b90f-4ea6ffdadd9a	a21edcea-271f-4402-ac9f-82426ff46f94.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2769	TCGA-66-2769-01A	Primary Tumor
5793c0b6-67b2-4b06-912b-d25c0f1dd31c	3743ccc7-6c5f-459c-bd5d-e3c03d19e538.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-33-4547	TCGA-33-4547-01A	Primary Tumor
59d62540-2464-4be9-bdc0-b623073abec7	fa3d075d-a2fd-4842-a724-fdce90fd8eb7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-21-1071	TCGA-21-1071-01A	Primary Tumor
97c322db-1fd5-4fb2-950c-eb6c368de21a	b0410bf1-f881-400c-a463-720fe1390cab.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-33-AASD	TCGA-33-AASD-01A	Primary Tumor
5e1649e8-883e-4435-ad8d-c20b3c20aacd	0b89acda-ea9e-4a21-83f8-e3195f4395e9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-39-5029	TCGA-39-5029-01A	Primary Tumor
62d23f3e-9ec2-433f-aa71-86a62ce0d621	d3925cdd-7ca1-4c69-89b2-f51b15297f5e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-MF-A522	TCGA-MF-A522-01A	Primary Tumor
dd6d7d90-a1bb-4d40-8d8f-dc09f57ad9fd	085bdf94-a24f-4511-8d3f-d0c91f7e6947.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-51-4079	TCGA-51-4079-01A	Primary Tumor
2a6931a9-c97e-4d53-8cfd-0394c9a5d311	f3bc810a-edc7-4412-9e09-006c0bcf2550.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-7335	TCGA-77-7335-01A	Primary Tumor
087b7930-d706-4ff0-bf37-ef30b40f525f	045e2535-012c-4cec-b386-9d6f62b91829.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-51-4079	TCGA-51-4079-11A	Solid Tissue Normal
fa195c14-e0f3-4c5a-aa6f-20a553386099	05b3d48b-dad7-4cc0-9a7d-26c40542053e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-43-8118	TCGA-43-8118-01A	Primary Tumor
1c17d02c-d21c-4731-9396-dc7fd390024a	c9e1abc4-c478-4da9-a196-702bf85744a2.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-4596	TCGA-22-4596-01A	Primary Tumor
dc096e05-6bc6-46d1-ae8f-06402a29bef6	2092ab0d-6040-4a09-b175-bda5ebc9998a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-7731	TCGA-56-7731-01A	Primary Tumor
9bca4dbd-f70f-4f9b-8609-035e9a90e960	23bd99eb-f3b4-4c47-9eed-b71aa24f5112.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-8304	TCGA-56-8304-01A	Primary Tumor
1f3b729f-b529-406d-b3f9-d1d5fd8d6e7e	8e9207d2-9ff8-427b-b968-47f619c41b1f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-A53L	TCGA-85-A53L-01A	Primary Tumor
c2305342-8cf5-41a5-8ca7-352aa85360a0	f692002e-e09f-4d1c-a27c-cf5088b498ec.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-52-7811	TCGA-52-7811-01A	Primary Tumor
927f75f7-a758-454a-a8a9-2cdc59252ae3	1590bb02-832b-4594-a1a8-ffc0dc3b0c96.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-7710	TCGA-85-7710-01A	Primary Tumor
84de48ec-8f23-4455-a4a6-cac0cacb4aba	adc60e49-9edc-47e3-8c1e-e29f9f3740f5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-8481	TCGA-85-8481-01A	Primary Tumor
845513bf-b76e-48ea-a651-1cab4666ebf4	46f8e9d8-032c-471e-876c-1af0ac3b1cee.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-A512	TCGA-85-A512-01A	Primary Tumor
816e41b4-62fe-4194-88ea-db4f0116b96e	03b4b91f-cc41-47f5-be2e-78521914b41d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-7221	TCGA-56-7221-01A	Primary Tumor
c3e1d198-246a-4374-ba9a-808aa032b08e	6821cf1e-ae8a-472d-8b55-92eca84abab5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-5485	TCGA-22-5485-01A	Primary Tumor
d3ae4a0a-3a59-417f-8d79-da460e5fc610	b094d6f6-2682-4c01-b390-59b2560867ab.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-8305	TCGA-56-8305-01A	Primary Tumor
5c3dd63e-d05e-4940-b041-a835f33ba77a	60a2aca4-1635-4343-81cd-9d7f68d3c395.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-43-3920	TCGA-43-3920-01A	Primary Tumor
94766c6f-79cb-47b5-85a9-9e018aa629e8	796ffcc3-e30f-423c-bdce-c39668ddcec0.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-37-A5EL	TCGA-37-A5EL-01A	Primary Tumor
327e86c8-63cc-4bd8-b8e6-d86ea23dcc27	c1d1a2ba-9cb6-4428-8025-d1e41feeeb0d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-37-3789	TCGA-37-3789-01A	Primary Tumor
7fd0b2a1-10b4-4504-83c9-5232771ae1ee	7d6848a5-7dfc-4494-9095-4e89fea1aee5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2724	TCGA-60-2724-01A	Primary Tumor
3ef61c4e-245c-4a79-8a7d-cd914ca1178c	a092dfa4-5455-4c0d-9eb5-f3363fd680e8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-7337	TCGA-77-7337-01A	Primary Tumor
e7fd7e7e-4258-422b-ba60-1ab60dc5b455	8a705b7c-4607-4ede-9486-cbeb1191004e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-60-2710	TCGA-60-2710-01A	Primary Tumor
66d472b3-199d-44d7-bb3c-6dd4f3263796	371bc335-a476-45f3-8195-55a5beac745d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-6843	TCGA-77-6843-01A	Primary Tumor
1e7f46dd-af40-43f9-89e3-5303c176f748	add93641-2f11-4373-a079-b8116e7dd3cc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-21-5786	TCGA-21-5786-01A	Primary Tumor
9ee50fdc-158a-48ee-8f20-c2b3dfa5853a	e4d7b98d-5c78-4316-96eb-e25d71fe1c77.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-68-7755	TCGA-68-7755-01A	Primary Tumor
0090d3a6-7151-4777-9dcd-2d1182fc8d41	ce9af9d2-2bda-4776-a4d8-0bf394d4cbd3.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-A50Z	TCGA-85-A50Z-01A	Primary Tumor
0cc2ce50-e1cf-4c2b-b64e-47b5d9346fee	0d17d034-2c42-42c9-854a-06c0587d20bb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-6798	TCGA-85-6798-01A	Primary Tumor
2a2f0f28-68dc-4ef8-91de-a051c48013fa	306df79f-3f2c-4631-b527-7d79336bc573.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-43-7658	TCGA-43-7658-11A	Solid Tissue Normal
0ed5f94d-7288-4411-bb16-bee74ce924a6	ff47bedc-e4c7-4775-8e8e-ed4d2eecda83.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NC-A5HF	TCGA-NC-A5HF-01A	Primary Tumor
818381cc-ba07-4e67-8bca-ad8ad22ecfed	9d09769f-268d-4c6d-80b5-0a0451eb7269.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-8130	TCGA-77-8130-01A	Primary Tumor
f55b2197-e156-4e0b-b3ad-d446fd94a053	170b32d9-17b0-4bbe-85d8-89b5fc8b5bb1.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-43-2578	TCGA-43-2578-01A	Primary Tumor
9231aab6-4439-46ce-8f33-bd986e06fa77	4cb2135b-2e60-4f63-826e-5749fa7634b7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-8145	TCGA-77-8145-01A	Primary Tumor
d972272b-2b81-4ebb-91b7-9f8eb12684e7	78f79907-8bb5-408e-8bec-4dbe0d81174a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-39-5035	TCGA-39-5035-01A	Primary Tumor
7b7e7590-7558-421f-90bf-2165b6e62136	7b37d73f-952e-4b8a-a5c4-a2664812f5c2.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-58-8392	TCGA-58-8392-01A	Primary Tumor
eb19a8d3-e503-4dc8-99f7-18a4f6469660	a963a72d-2a28-48ce-a433-778b8003d619.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NC-A5HT	TCGA-NC-A5HT-01A	Primary Tumor
83e69d78-e67e-4b87-a444-3631585bce89	80980cc8-30b5-4668-a7ea-e3cca5a44e2f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-6545	TCGA-56-6545-01A	Primary Tumor
e5d0c077-afda-405a-8517-a0ce58497efa	dd752d51-02c4-4850-a355-18770d9be482.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-8582	TCGA-85-8582-01A	Primary Tumor
2de65f22-7c45-4909-a175-34e5a4570a19	e6862c5b-459e-40b5-9213-5fd7e1448be1.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-7138	TCGA-77-7138-11A	Solid Tissue Normal
e993a468-50b0-4712-807c-27f0d4da1bba	514bf089-668d-46fe-934d-8538e0d88366.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2787	TCGA-66-2787-01A	Primary Tumor
8f2aa026-f194-4d18-a77c-fc5109649556	77fddff8-27ff-4342-97d1-931392420db5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-A4BX	TCGA-56-A4BX-01A	Primary Tumor
34767d78-fdbe-4715-baa1-dad97a79c703	68cc8f3a-ce89-49d1-9a12-5dd696ae12ff.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-63-7021	TCGA-63-7021-01A	Primary Tumor
59f50b01-6a5d-44d3-9d19-48513d328824	808353e4-59a3-4df0-90fd-bd42b7af366e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-85-A511	TCGA-85-A511-01A	Primary Tumor
b7cd9732-b5e7-4381-88ee-b92031077796	276b725d-0218-4fdd-896e-c727cc7de8e2.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2755	TCGA-66-2755-01A	Primary Tumor
45972a3e-001f-4da4-9a64-d68fdc42f494	f9deb5e8-3a97-4eba-8b67-c71068a1bc93.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-46-3769	TCGA-46-3769-01A	Primary Tumor
a7cae63c-b097-41ca-84fd-847a6d338899	7d9b1591-42eb-4d02-978e-0a194d498d6c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-21-1070	TCGA-21-1070-01A	Primary Tumor
e9f1f347-b32f-47a0-99ae-1818f6dec91a	ffb473b7-a5cf-4607-b97c-fc78b4719ccb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-22-5477	TCGA-22-5477-01A	Primary Tumor
86c23dc5-ce12-4ef1-b874-7f6119c76dc1	95aa5fa8-2945-4ffa-a38f-ee4a6326babb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-8007	TCGA-77-8007-11A	Solid Tissue Normal
6e9a018d-b6c7-4bf6-a5ab-c0be4250f23c	5f5460db-801d-4d87-ac5c-4b28ab42d8b9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-18-3412	TCGA-18-3412-01A	Primary Tumor
d2df9e83-e6b3-4129-956d-11de1cfbabdc	86640b11-93b3-4f4e-89a7-1a1fdc9a414b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-34-5929	TCGA-34-5929-01A	Primary Tumor
3fba142f-1099-4b41-a8aa-b04043911424	4f49b63a-11d8-46f2-b359-fddc8b911a60.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-90-7767	TCGA-90-7767-11A	Solid Tissue Normal
b11115ec-9410-479a-a450-99a445893cae	5ae2c618-f62d-4128-8348-839370fcbcce.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NK-A5CT	TCGA-NK-A5CT-01A	Primary Tumor
760c6eb0-1715-416e-9b85-946cc3bd044a	55e976c2-4953-4014-8264-6c703a5eacbc.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-46-6025	TCGA-46-6025-01A	Primary Tumor
191a75be-bc45-4088-87ce-ac8b69da9971	d2346627-1023-4395-bf92-d2a4f3a5d964.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-NK-A7XE	TCGA-NK-A7XE-01A	Primary Tumor
93ed9f19-df18-44dd-b66b-23c4e6524667	5222324c-4f9b-4568-a2eb-9d0d6adf2d3b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-33-AASI	TCGA-33-AASI-01A	Primary Tumor
4972a2a0-3ca2-407f-a5e0-98ebcc488ade	a1a12544-eab9-49ed-8140-95e660007e55.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-56-A4ZJ	TCGA-56-A4ZJ-01A	Primary Tumor
e7249bd2-9cfa-4397-bb67-5fd63776cf57	c28c0258-a9e8-45fa-8f53-6dd36e38e854.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-34-5239	TCGA-34-5239-01A	Primary Tumor
24e89c39-8afd-4819-a797-d4a270567e33	e24662bd-3b02-4762-b306-75f98b700375.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2754	TCGA-66-2754-01A	Primary Tumor
d5b8aabd-6be7-4a56-b2f9-66e09a8f4623	82d6c231-8692-460d-bbca-e24237b82b47.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-66-2756	TCGA-66-2756-01A	Primary Tumor
4a8ce207-c99e-4ad1-b508-83e24c99df7f	0bf74e1f-d863-4e04-8d7b-f3b9e87aa3f2.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-58-8390	TCGA-58-8390-01A	Primary Tumor
420620ef-b021-41d0-b9b5-6db001877f9e	7de8a287-f8b9-4d49-a030-5be4690a02fa.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-LUSC	TCGA-77-A5GB	TCGA-77-A5GB-01B	Primary Tumor
